idea,es,n
casa,es,n
jueves,es,n
once,es,n
bicicleta,es,n
bici,es,n
manzana,es,n
pesca,es,n
tulipán,es,n
café,es,adj
café,es,n
calle,es,n
kilo,es,n
echo,es,v
sonar,es,v
cesta,es,n
fe,es,n
pronunciación,es,n
acceder,es,v
sexual,es,adj
na,es,contr
si,es,conj
ti,es,p
se,es,p
acción,es,n
universal,es,adj
escudo,es,n
terminal,es,adj
terminal,es,n
viajar,es,v
cigarillo,es,n
la,es,a
la,es,p
ce,es,n
error,es,n
es,es,v
democracia,es,n
pis,es,n
pis,es,n
información,es,n
mus,es,n
coala,es,n
baba,es,n
das,es,v
real,es,adj
real,es,adj
labor,es,n
lava,es,n
lava,es,v
dice,es,v
pop,es,n
rock,es,n
acusado,es,adj
acusado,es,v
acusado,es,n
toro,es,n
toro,es,n
uve,es,n
amargura,es,n
acreditación,es,n
mate,es,n
algebra,es,n
acetileno,es,n
vector,es,n
bar,es,n
negro,es,n
negro,es,adj
zoo,es,n
tomate,es,n
cola,es,n
cola,es,n
nuclear,es,adj
vid,es,n
oveja,es,n
destino,es,n
nadie,es,p
alguien,es,p
creer,es,v
palomita,es,n
fan,es,n
ola,es,n
candela,es,n
hertz,es,n
lux,es,n
newton,es,n
sievert,es,n
watt,es,n
weber,es,n
banjo,es,n
perfume,es,n
altar,es,n
cheque,es,n
club,es,n
brillar,es,v
los,es,p
estaba,es,v
estado,es,n
estado,es,v
ido,es,v
ser,es,v
ser,es,n
manual,es,n
tuna,es,n
panacea,es,n
jersey,es,n
soltar,es,v
cuerno,es,n
cobra,es,n
liar,es,v
ordenador,es,n
atlas,es,n
festival,es,n
agua,es,n
dio,es,v
plan,es,n
té,es,n
drama,es,n
video,es,n
propaganda,es,n
dons,es,n
don,es,n
papa,es,n
papa,es,n
maní,es,n
cacahuate,es,n
hispanohablante,es,n
da,es,v
allí,es,adv
allá,es,adv
aquí,es,adv
acá,es,adv
ahí,es,adv
hermanas,es,n
hermanos,es,n
petrel,es,n
patata,es,n
saber,es,v
saber,es,n
conocer,es,v
mote,es,n
slip,es,n
arrogante,es,adj
ex,es,n
barranca,es,n
seas,es,v
sumo,es,adj
otoño,es,n
caer,es,v
primavera,es,n
secreto,es,adj
secreto,es,n
ángel,es,n
rosa,es,n
coyote,es,n
italiano,es,adj
italiano,es,n
local,es,n
mango,es,n
mango,es,n
El Niño,es,n
poeta,es,n
bestia,es,n
Venus,es,n
veto,es,n
lupa,es,n
alce,es,n
lento,es,adj
libra,es,n
zona,es,n
etimología,es,n
mano,es,n
placebo,es,n
dibujo,es,n
dibujo,es,v
final,es,adj
final,es,n
ja,es,intj
inevitable,es,adj
auto,es,n
beber,es,v
auto-,es,p
puso,es,v
poner,es,v
él,es,p
arma,es,n
lid,es,n
lagarto,es,n
cocodrilo,es,n
topo,es,n
chupacabras,es,n
chupar,es,v
tender,es,v
mexicano,es,n
mexicano,es,adj
vos,es,p
piscis,es,adj
nos,es,p
salud,es,n
salud,es,intj
rana,es,n
hacer,es,v
comer,es,v
dormir,es,v
cansado,es,adj
correr,es,v
caber,es,v
sauce,es,n
hola,es,intj
leer,es,v
portal,es,n
rebaja,es,n
pero,es,conj
partir,es,v
pedir,es,v
querer,es,v
querer,es,n
vender,es,v
corda,es,n
zaino,es,adj
luna,es,n
número arábigo,es,n
lago,es,n
largo,es,adj
luce,es,v
den,es,v
historia,es,n
alma,es,n
espíritu,es,n
santo,es,adj
Santa,es,adj
mongol,es,adj
mongol,es,n
nalga,es,n
abolir,es,v
actual,es,adj
gris,es,adj
pera,es,n
escape,es,n
elefante,es,n
famoso,es,adj
marzo,es,n
más,es,adv
librería,es,n
biblioteca,es,n
moderno,es,adj
heterosexual,es,adj
heterosexual,es,n
nuca,es,n
olio,es,n
ordinario,es,adj
-er,es,s
raro,es,adj
remo,es,n
ritmo,es,n
materialismo,es,n
materialismo,es,n
agenda,es,n
cachorro de lobo,es,n
lobo,es,n
chip,es,n
amen,es,v
cursor,es,n
tilde,es,n
gene,es,n
peluche,es,n
materia,es,n
vela,es,n
araña,es,n
cinta,es,n
dan,es,v
flamenco,es,adj
flamenco,es,n
ante,es,n
riqueza cultural,es,n
hobbit,es,n
constitución,es,n
sano,es,adj
hotel,es,n
noruego,es,adj
noruego,es,n
bi-,es,p
episcopal,es,adj
anda,es,v
anda,es,intj
ayo,es,n
andar,es,v
andar,es,n
ante-,es,p
anti-,es,p
roe,es,v
-ona,es,s
vino,es,n
vino,es,v
abanico aluvial,es,n
suelo de fundación,es,n
especialista en mecánica de suelos,es,n
cacao,es,n
canguro,es,n
caro,es,adj
carta,es,n
punto,es,n
coma,es,n
coma,es,n
escritor,es,n
ensayo,es,n
minúscula,es,adj
minúscula,es,n
mayúscula,es,adj
mayúscula,es,n
níquel,es,n
mayúsculo,es,adj
minúsculo,es,adj
tema,es,n
quinto,es,adj
quinto,es,n
lord,es,n
traduccional,es,adj
alcohol,es,n
descubrimiento,es,n
duda,es,n
memoria,es,n
llegar,es,v
enamorarse,es,v
trabajar,es,v
trabajo,es,n
funcionar,es,v
madrileño,es,adj
madrileño,es,n
olla,es,n
gasolina,es,n
loma,es,n
sílaba,es,n
whisky,es,n
baliza,es,n
balizas,es,n
apisonar,es,v
tesoro,es,n
dedo,es,n
equi-,es,p
polaco,es,adj
polaco,es,n
diera,es,v
fresa,es,n
zodíaco,es,n
profeta,es,n
marimba,es,n
tornado,es,n
casi,es,adv
padre,es,n
padre,es,adj
pasta,es,n
principio,es,n
tornados,es,n
substantivo,es,n
sustantivo,es,n
sustantivo,es,adj
arco,es,n
moral,es,adj
moral,es,n
lo,es,a
lo,es,p
ablativo,es,n
ausentar,es,v
abundar,es,v
abusar,es,v
abuso,es,n
pulga,es,n
fideo,es,n
media,es,n
media,es,adj
media,es,v
accidente,es,n
fin,es,n
mesa,es,n
adaptar,es,v
segundo,es,adj
segundo,es,n
gato,es,n
admirar,es,v
adorar,es,v
vez,es,n
bienvenido,es,intj
palabra,es,n
adulto,es,n
adulto,es,adj
velocidad,es,n
cállate,es,intj
alto,es,adj
alto,es,intj
soprano,es,n
hijo,es,n
hija,es,n
hijas,es,n
hijos,es,n
palíndromo,es,n
clave,es,n
catalán,es,n
catalán,es,adj
agitar,es,v
dad,es,v
agradar,es,v
agricultura,es,n
ala,es,n
vale,es,n
vale,es,v
vale,es,intj
chaqueta,es,n
levantarse,es,v
chaquetear,es,v
vulgar,es,adj
gata,es,n
compartimiento,es,n
cámara,es,n
disfrutar,es,v
rubia,es,adj
rubia,es,n
alba,es,adj
albatros,es,n
albo,es,adj
nuevo,es,adj
emperador,es,n
bizarro,es,adj
tierra,es,n
albino,es,adj
albino,es,n
catapulta,es,n
diga,es,v
listo,es,adj
lista,es,n
lista,es,adj
avellano,es,n
pirata,es,n
gente,es,n
mono,es,adj
mono,es,n
por supuesto,es,adv
bravo,es,adj
bravo,es,intj
dime,es,v
jerez,es,n
perineal,es,adj
fax,es,n
virus,es,n
metro,es,n
abad,es,n
abra,es,n
húngara,es,n
húngara,es,adj
les,es,p
muñeca,es,n
breve,es,adj
fajita,es,n
poro,es,n
consigo,es,v
consigo,es,adv
conocimiento,es,n
nirvana,es,n
pues,es,conj
entonces,es,conj
coro,es,n
droga,es,n
aire,es,n
reservar,es,v
pelo,es,n
su,es,p
su,es,adv
le,es,p
clan,es,n
una,es,adj
una,es,n
place,es,v
mar,es,n
mar,es,n
mar,es,n
mar,es,adv
mar,es,conj
loa,es,n
pronto,es,adj
pronto,es,adv
idiota,es,n
abierto,es,adj
hora,es,n
tren,es,n
occidental,es,adj
ejemplo,es,n
par,es,n
personal,es,adj
personal,es,n
taxi,es,n
año,es,n
mes,es,n
ser humano,es,n
maestro,es,n
maestro,es,adj
hormiga,es,n
azote,es,n
ay,es,intj
ayuntamiento,es,n
ave,es,n
avena,es,n
aviso,es,n
culo,es,n
va,es,v
dolce,es,adj
levantar,es,v
mentir,es,v
vara,es,n
-a,es,s
mates,es,n
japonés,es,adj
japonés,es,n
con-,es,p
enigma,es,n
mnemotécnicas,es,n
mnemotécnica,es,n
Braille,es,n
medieval,es,adj
dialectos,es,n
triste,es,adj
des,es,v
veda,es,n
hermano,es,n
eran,es,v
sentir,es,v
-ible,es,s
langosta,es,n
clone,es,n
pinta,es,n
chinchilla,es,n
nutria,es,n
paca,es,n
grave,es,adj
favor,es,n
buldog,es,n
disco,es,n
disco,es,n
yo,es,p
yo,es,n
costa,es,n
verse,es,v
vine,es,v
normal,es,adj
tubo,es,n
load,es,v
bolso,es,n
bolsillo,es,n
vergüenza,es,n
lámina,es,n
pulgar,es,n
loba,es,n
abandonado,es,adj
abandonado,es,v
velar,es,v
cerdo,es,n
fresca,es,adj
espinilla,es,n
férreo,es,adj
madre,es,n
bahía,es,n
fresco,es,adj
seco,es,adj
tifón,es,n
puerta,es,n
guagua,es,n
guagua,es,n
pesado,es,adj
mortal,es,adj
terror,es,n
ojo,es,n
ojo,es,intj
máscara,es,n
autor,es,n
mosca,es,n
puente,es,n
moneda,es,n
mandar,es,v
enviar,es,v
tonto,es,adj
tonto,es,n
abogado,es,n
abogado,es,v
misa,es,n
misa,es,n
jalapeño,es,adj
jalapeño,es,n
habanero,es,adj
habanero,es,n
-an,es,s
-al,es,s
editor,es,n
matar,es,v
fantasma,es,n
material,es,adj
material,es,n
-s,es,s
chimenea,es,n
hogar,es,n
racismo,es,n
buscar,es,v
dictador,es,n
cuchilla,es,n
cuchillo,es,n
col,es,n
gitano,es,n
gitano,es,adj
azul,es,n
azul,es,adj
pitillo,es,n
popote,es,n
sorvete,es,n
castillo,es,n
desastre,es,n
aurora,es,n
placer,es,v
placer,es,n
placer,es,n
rojo,es,adj
rojo,es,n
pala,es,n
pala,es,n
delgado,es,adj
gordo,es,adj
gordo,es,n
cornada,es,n
divisa,es,n
divisa,es,v
loro,es,n
res,es,n
espada,es,n
prosa,es,n
ion,es,n
está,es,v
clima,es,n
ñandú,es,n
gloria,es,n
saltamontes,es,n
toledo,es,n
primer,es,adj
nasal,es,adj
nasal,es,n
fusil,es,n
polo,es,n
pela,es,n
pela,es,n
sacapuntas,es,n
sacar,es,v
punta,es,n
saltar,es,v
rascacielos,es,n
rascar,es,v
cielo,es,n
parar,es,v
parabrisas,es,n
brisa,es,n
anteojos,es,n
pensar,es,v
cannabis,es,n
principal,es,adj
principal,es,n
-en,es,s
serpiente,es,n
enano,es,n
pastor,es,n
delegar,es,v
malaria,es,n
miserable,es,adj
lacrimoso,es,adj
sino,es,n
sino,es,conj
superior,es,adj
superior,es,n
rural,es,adj
usual,es,adj
queso,es,n
quesillo,es,n
panel,es,n
virtuoso,es,adj
virtuoso,es,n
cena,es,n
cenar,es,v
distrito,es,n
ostensible,es,adj
alcatraz,es,n
desdeñar,es,v
detestar,es,v
despreciar,es,v
odiar,es,v
algo,es,adv
muy,es,adv
sinónimo,es,adj
sinónimo,es,n
mosquitero,es,n
embolsar,es,v
desenfrenado,es,adj
frenar,es,v
freno,es,n
coz,es,n
primera,es,n
primera,es,adj
encuesta,es,n
garganta,es,n
limón,es,n
limar,es,v
jo,es,intj
quid,es,n
-o,es,s
salvo,es,adj
salvo,es,adv
cumpleaños,es,n
cumplir,es,v
satisfacer,es,v
puro,es,adj
puro,es,n
amo,es,n
amo,es,v
paro,es,n
bonaerense,es,adj
bonaerense,es,n
porteño,es,adj
hombre,es,n
hombre,es,intj
pila,es,n
pila,es,v
pilar,es,n
pilar,es,v
arroyo,es,n
bate,es,n
bates,es,n
boa,es,n
bode,es,n
bonito,es,adj
canto,es,v
chic,es,adj
chic,es,n
coca,es,n
cole,es,n
corona,es,n
dais,es,v
faro,es,n
hoy,es,adv
iris,es,n
junco,es,n
junta,es,adj
junta,es,n
lar,es,n
lavabo,es,n
macho,es,adj
macho,es,n
nave,es,n
playa,es,n
pueblo,es,n
romano,es,adj
romano,es,n
soy,es,v
soy,es,n
tapa,es,n
tibia,es,adj
asexual,es,adj
asexual,es,n
calibre,es,n
clamor,es,n
embargo,es,n
enlace,es,n
extra,es,adj
hale,es,v
lame,es,v
saliva,es,n
siesta,es,n
slap,es,n
suite,es,n
valor,es,n
amnesia,es,n
feudal,es,adj
funda,es,n
colonia,es,n
pretender,es,v
sistema operativo,es,n
motel,es,n
macaco,es,n
macaco,es,adj
abigeato,es,n
bruja,es,n
bingo,es,n
honor,es,n
repente,es,n
vietnamita,es,n
vietnamita,es,adj
amárico,es,n
todo,es,adj
adelantado,es,n
adelantado,es,v
garbanzo,es,n
bah,es,intj
hipocresía,es,n
laguna,es,n
sepultura,es,n
supernova,es,n
pronombre demostrativo,es,n
dios,es,n
boliviano,es,adj
boliviano,es,n
diablo,es,n
gas natural,es,n
trigo,es,n
maíz,es,n
harina,es,n
onda,es,n
adjetivo,es,n
nido,es,n
paz,es,n
ahondar,es,v
profundizar,es,v
hueco,es,adj
hueco,es,n
mujer,es,n
ratón,es,n
cadáver,es,n
cholo,es,n
mestizo,es,adj
mestizo,es,n
camión,es,n
cuadrado,es,n
gamba,es,n
mente,es,n
sala,es,n
popular,es,adj
marinero,es,n
neutrino,es,n
sean,es,v
blanco,es,adj
blanco,es,n
fui,es,v
aló,es,intj
ley,es,n
antónimo,es,n
espanglés,es,n
Salón de Reino,es,n
reina,es,n
calendario,es,n
director,es,n
natividad,es,n
castellano,es,adj
castellano,es,n
alfabeto,es,n
causa,es,n
muro,es,n
overol,es,n
pito,es,n
entrar,es,v
lanza,es,n
lanza,es,v
tío,es,n
coco,es,n
autarcheia,es,n
quetzal,es,n
río,es,n
río,es,v
enciclopedia,es,n
sueco,es,adj
sueco,es,n
comida,es,n
noble,es,adj
cloche,es,n
débil,es,adj
persona,es,n
social,es,adj
motor,es,n
cojón,es,n
contable,es,n
aroma,es,n
lunes,es,n
martes,es,n
enero,es,n
mayo,es,n
agosto,es,n
inspector,es,n
cargo,es,n
hecho,es,v
improbable,es,adj
ladino,es,adj
ladino,es,n
brujo,es,n
zonzo,es,adj
zonzo,es,n
iraquí,es,n
iraquí,es,adj
sarakof,es,n
particular,es,adj
apóstrofo,es,n
apóstrofe,es,n
oriental,es,adj
descanso,es,n
total,es,adj
bobo,es,n
bobo,es,adj
solo,es,adj
debianero,es,n
horror,es,n
familiar,es,adj
ora,es,v
abreviatura,es,n
hebreo,es,adj
hebreo,es,n
cristal,es,n
svastika,es,n
mil,es,num
mis,es,p
caballo,es,n
villa,es,n
que,es,conj
que,es,p
arena,es,n
risible,es,adj
este,es,n
este,es,adj
este,es,p
lemming,es,n
actriz,es,n
maga,es,n
wikcionarista,es,n
gula,es,n
deplorable,es,adj
tenemos,es,v
sierra,es,n
pagoda,es,n
patio,es,n
guia,es,n
molecular,es,adj
vital,es,adj
dado,es,n
dado,es,v
danza,es,n
futuro,es,adj
futuro,es,n
valet,es,n
grande,es,adj
grande,es,n
banda,es,n
barca,es,n
barra,es,n
panza,es,n
chipotle,es,n
gran,es,adj
sensible,es,adj
terrible,es,adj
roo,es,v
trauma,es,n
diploma,es,n
halitosis,es,n
margarita,es,n
panorama,es,n
karma,es,n
acero,es,n
cojones,es,n
caldera,es,n
abur,es,intj
alta,es,adj
alta,es,n
orca,es,n
-as,es,s
basto,es,adj
places,es,v
boli,es,n
bordo,es,n
boto,es,adj
sur,es,n
pone,es,v
tequila,es,n
viva,es,adj
cemento,es,n
federal,es,adj
dulce,es,adj
dulce,es,n
teletsunami,es,n
mondo,es,adj
mondo,es,n
gerundio,es,n
italiana,es,adj
italiana,es,n
forma,es,n
severo,es,adj
pastel,es,n
árabe,es,n
árabe,es,adj
comal,es,n
problema,es,n
edificio,es,n
mina,es,n
fecal,es,adj
fiesta,es,n
horrible,es,adj
sales,es,v
sales,es,n
zorro,es,n
zorro,es,adj
yago,es,v
lee,es,v
ángeles,es,n
armadillo,es,n
cartel,es,n
habitante,es,adj
habitante,es,n
fondo,es,n
caldo,es,n
tener,es,v
salir,es,v
terminar,es,v
giro,es,n
pongo,es,v
pongo,es,n
chino,es,adj
-aje,es,s
pena,es,n
piedad,es,n
haber,es,v
casino,es,n
caliente,es,adj
boga,es,n
octavo,es,adj
octavo,es,n
ocular,es,adj
ocular,es,n
romance,es,adj
romance,es,n
revolver,es,v
-ico,es,s
territorio,es,n
cosa,es,n
mamífero,es,adj
mamífero,es,n
flauta,es,n
diamante,es,n
ya,es,adv
ya,es,conj
fetidez,es,n
roedor,es,n
gracioso,es,adj
porte,es,n
nunca,es,adv
matemática,es,n
matemática,es,adj
encontrar,es,v
gol,es,n
inglés,es,adj
inglés,es,n
oficina,es,n
adjuntar,es,v
fino,es,adj
volar,es,v
turnar,es,v
ronda,es,n
parto,es,n
multa,es,n
angula,es,n
esto,es,p
portar,es,v
fatigar,es,v
croquis,es,n
gabacho,es,adj
gabacho,es,n
plano,es,n
oro,es,n
importe,es,n
roto,es,v
roto,es,adj
roto,es,v
restar,es,v
elle,es,n
minuto,es,n
notar,es,v
copia,es,n
argento,es,n
absenta,es,n
aceptar,es,v
instar,es,v
bueno,es,adj
bueno,es,intj
sincero,es,adj
gluten,es,n
estudiante,es,n
vasto,es,adj
tú,es,p
sé,es,v
dinosaurio,es,n
dieses,es,v
apuntar,es,v
anticipar,es,v
suave,es,adj
polvo,es,n
respiro,es,n
respiro,es,v
regional,es,adj
vaso,es,n
buena,es,adj
naco,es,adj
venir,es,v
poste,es,n
ahora,es,adv
ahora,es,conj
ahorita,es,adv
cantina,es,n
marea,es,n
citar,es,v
insular,es,adj
insular,es,n
disparate,es,n
dialectal,es,adj
malo,es,adj
junto,es,adj
junto,es,adv
vomitar,es,v
gustar,es,v
izquierda,es,n
derecha,es,n
cuenta,es,n
cuenta,es,v
por favor,es,intj
servicio,es,n
noche,es,n
francés,es,adj
francés,es,n
joven,es,adj
joven,es,n
guapo,es,adj
viejo,es,n
viejo,es,adj
periquito,es,n
salón,es,n
cuarto de baño,es,n
dormitorio,es,n
antiguo,es,adj
niebla,es,n
llover,es,v
fumar,es,v
coche,es,n
frase hecha,es,n
lesbiana,es,n
vista,es,n
ulterior,es,adj
elogio,es,n
mierda,es,n
altiplano,es,n
paragoge,es,n
ayer,es,adv
ayer,es,n
mañana,es,n
lógica,es,n
lógico,es,adj
logística,es,n
logístico,es,adj
lodo,es,n
delito,es,n
camilla,es,n
candado,es,n
campana,es,n
campanada,es,n
curvo,es,adj
curva,es,n
curva,es,adj
clon,es,n
clavado,es,n
clavadista,es,n
dispararse,es,v
pecadillo,es,n
pecado,es,n
bocadillo,es,n
peces,es,n
desayuno,es,n
desayuno,es,v
vivir,es,n
vivir,es,v
cubrecama,es,n
campo,es,n
potasio,es,n
tranquilo,es,adj
tranquilo,es,intj
tranquillo,es,n
zurdo,es,n
zurdo,es,adj
tocar,es,v
zurcir,es,v
zumo,es,n
zumbido,es,n
zutano,es,n
fulano,es,n
mengano,es,n
zacate,es,n
zafacón,es,n
zafar,es,v
zafio,es,adj
zaga,es,n
zagual,es,n
zalamería,es,n
zalamero,es,n
zalamero,es,adj
bailar,es,v
zambiano,es,adj
zambiano,es,n
raza,es,n
zambullida,es,n
zambullirse,es,v
brazo,es,n
puño,es,n
zancadilla,es,n
zancuda,es,adj
zancuda,es,n
zancudo,es,adj
zancudo,es,n
zanjar,es,v
zapallo,es,n
zapata,es,n
zapatería,es,n
zapatero,es,adj
zapatero,es,n
zapato,es,n
zar,es,n
zarina,es,n
zarandear,es,v
zarcillo,es,n
zarista,es,n
zarista,es,adj
zarpa,es,n
zíper,es,n
zarpar,es,v
zarza,es,n
zarzamora,es,n
zigzaguear,es,v
zimbabuense,es,n
zimbabuense,es,adj
zumbar,es,v
zueco,es,n
zozobrar,es,v
zoquete,es,n
zopilote,es,n
zombi,es,n
zócalo,es,n
yacer,es,v
yacimiento,es,n
yarda,es,n
gaviota,es,n
milpa,es,n
suerte,es,n
suerte,es,intj
paloma,es,n
pájaro,es,n
acabame,es,n
rancho,es,n
vaquero,es,adj
vaquero,es,n
yegua,es,n
vaquera,es,n
oso,es,n
yema,es,n
yemenita,es,n
yemenita,es,adj
yermo,es,n
yermo,es,adj
yerno,es,n
yerro,es,n
yerro,es,v
yerto,es,adj
yodado,es,adj
yodo,es,n
yoduro,es,n
yoyo,es,n
yucateco,es,adj
yucateco,es,n
yugoslavo,es,adj
yugoslavo,es,n
yugular,es,adj
yugular,es,n
yugular,es,v
yungas,es,n
yunta,es,n
yuxtaponer,es,v
yuxtaposición,es,n
paño,es,n
chulo,es,adj
chulo,es,n
mentira,es,n
linda,es,adj
maldito,es,adj
maldito,es,intj
baile,es,n
baile,es,v
hambre,es,n
caja,es,n
arriba,es,adv
muerte,es,n
silicio,es,n
xerocopiar,es,v
utopía,es,n
útilmente,es,adv
utilizar,es,v
utilizable,es,adj
utilitario,es,adj
uterino,es,adj
utensilio,es,n
usurpar,es,v
usurero,es,n
usuario,es,n
usted,es,p
usar,es,v
usanza,es,n
mentiroso,es,adj
mentiroso,es,n
untar,es,v
uña,es,n
urbano,es,adj
urgencia,es,n
urgente,es,adj
urgentemente,es,adv
urgir,es,v
urinario,es,adj
urinario,es,n
urna,es,n
urraca,es,n
uruguayo,es,adj
uruguayo,es,n
usado,es,adj
ubicar,es,v
ubicuidad,es,n
inane,es,adj
ubicuo,es,adj
ucraniano,es,n
ucraniano,es,adj
ufanarse,es,v
bróculi,es,n
ufano,es,adj
ukelele,es,n
úlcera,es,n
ulceroso,es,adj
ulceración,es,n
ulcerar,es,v
ulteriormente,es,adv
ultimar,es,v
último,es,adj
ultrajar,es,v
insultar,es,v
ultraje,es,n
ultramar,es,n
ultrarrojo,es,adj
ultravioleta,es,adj
ulular,es,v
ululato,es,n
unánime,es,adj
unánimemente,es,adv
unanimidad,es,n
unción,es,n
laudar,es,v
riesgo,es,n
uncir,es,v
universo,es,n
universitario,es,adj
universitario,es,n
universidad,es,n
universalmente,es,adv
unitario,es,adj
resto,es,n
lograr,es,v
pluscuamperfecto,es,n
primero,es,adj
primero,es,adv
tercero,es,adj
tercero,es,n
cuarto,es,adj
cuarto,es,n
sexto,es,adj
sexto,es,n
séptimo,es,adj
séptimo,es,n
noveno,es,adj
noveno,es,n
abadesa,es,n
abadía,es,n
primo,es,n
prima,es,n
prima,es,n
cabalgar,es,v
cabalgata,es,n
a cabalidad,es,adv
hidrógeno,es,n
helio,es,n
litio,es,n
berilio,es,n
boro,es,n
carbono,es,n
nitrógeno,es,n
oxígeno,es,n
flúor,es,n
neón,es,n
aluminio,es,n
fósforo,es,n
azufre,es,n
cloro,es,n
escandio,es,n
vanadio,es,n
manganeso,es,n
hierro,es,n
cobre,es,n
cinc,es,n
galio,es,n
germanio,es,n
selenio,es,n
