labor,la,inf
accommodate,la,adv
laurus,la,n
laudanum,la,n
simulacrum,la,n
accusabilis,la,adj
accusans,la,n
accusatio,la,n
accusare,la,v
divine,la,adv
cherub,la,n
ea,la,p
ea,la,adv
ei,la,intj
ei,la,p
ei,la,n
multi,la,n
acerbatus,la,v
Daniel,la,inf
visa,la,n
promontorium,la,n
acetum,la,n
acetum,la,inf
accreditatio,la,n
aqua,la,n
aqua,la,inf
furtive,la,adj
calculus,la,n
sine,la,adj
sine,la,n
torus,la,n
testa,la,n
matrix,la,n
matrix,la,inf
Sardinia,la,inf
conor,la,v
conor,la,inf
destino,la,v
actionis,la,n
puer,la,n
puer,la,inf
papyrus,la,n
lumen,la,n
lumen,la,inf
lux,la,n
lux,la,inf
insula,la,n
insula,la,inf
pauper,la,adj
pauper,la,inf
radius,la,n
forte,la,adv
milli-,la,p
im-,la,p
gymnasium,la,n
mons,la,n
mons,la,inf
panacea,la,n
reptile,la,adj
rhombus,la,n
mule,la,n
labia,la,n
hippopotamus,la,n
hyaena,la,n
demo,la,v
minor,la,adj
minor,la,v
minor,la,inf
cos,la,n
video,la,v
video,la,inf
ad infinitum,la,adv
da,la,v
dis,la,adj
pumice,la,n
erudite,la,adv
est,la,v
ars,la,n
ars,la,inf
tenet,la,v
grate,la,adv
pabulum,la,n
sumo,la,v
cubiculum,la,n
cubiculum,la,inf
vulpes,la,n
rex,la,n
rex,la,inf
pater,la,n
pater,la,inf
avis,la,n
avis,la,inf
avis,la,n
mater,la,n
mater,la,inf
frater,la,n
frater,la,inf
avus,la,n
abbas,la,n
abbas,la,inf
harmonia,la,n
edo,la,v
edo,la,inf
edo,la,v
ros,la,n
ros,la,n
rosa,la,n
rosa,la,inf
rosetum,la,n
naufragium,la,n
navicula,la,n
navicula,la,inf
nicto,la,v
nicto,la,inf
nix,la,n
nix,la,inf
antenna,la,n
antenna,la,inf
corpus,la,n
corpus,la,inf
nebula,la,n
nebula,la,n
nebula,la,inf
curriculum,la,n
datum,la,n
datum,la,adj
ellipsis,la,n
focus,la,n
fungus,la,n
medium,la,adj
medium,la,n
medium,la,n
stimulus,la,n
vita,la,n
vita,la,inf
exporto,la,v
exporto,la,inf
porto,la,v
porto,la,inf
transporto,la,v
unda,la,n
unda,la,inf
urbs,la,n
urbs,la,inf
ursa,la,n
ursus,la,n
ursus,la,inf
poeta,la,n
poeta,la,inf
pollex,la,n
pons,la,n
navis,la,adj
navis,la,n
navis,la,inf
navigo,la,v
navigo,la,inf
nux,la,n
Roma,la,inf
romanus,la,adj
Christianus,la,n
Christianus,la,adj
hippotoxotae,la,n
hippotoxotae,la,inf
hybrida,la,n
hybrida,la,inf
vulnus,la,n
vulnus,la,inf
vulnero,la,v
vulnero,la,inf
venio,la,v
venio,la,inf
xiphias,la,n
xiphias,la,inf
tyrannicida,la,n
agricola,la,n
agricola,la,inf
cometes,la,n
peltastes,la,n
pelta,la,n
queror,la,v
queror,la,inf
uxor,la,n
uxor,la,inf
frigidus,la,adj
arx,la,n
arx,la,inf
aquaeductus,la,n
aper,la,n
ubique,la,adv
centaurus,la,n
sum,la,v
sum,la,p
albesco,la,v
ulciscor,la,v
haesito,la,v
haesito,la,inf
finio,la,v
finio,la,inf
ager,la,n
ager,la,inf
agrellus,la,n
agellus,la,n
bestia,la,n
bestia,la,inf
bestiola,la,n
bestiola,la,inf
ventulus,la,n
opus,la,n
opusculum,la,n
opero,la,v
homo,la,n
homo,la,inf
homunculus,la,n
serva,la,n
serva,la,inf
servio,la,v
servitudo,la,n
servitus,la,n
sagitta,la,n
sagittarius,la,adj
sagittarius,la,n
sagitto,la,v
sagitto,la,inf
xenium,la,n
viverra,la,n
typographus,la,n
volo,la,v
volo,la,inf
volo,la,v
voco,la,v
voco,la,inf
valde,la,adv
veho,la,v
veho,la,inf
vendo,la,v
verbum,la,n
verto,la,v
verto,la,inf
via,la,n
vinco,la,v
vinum,la,n
vir,la,n
vir,la,inf
virgo,la,n
virgo,la,inf
veto,la,v
veteranus,la,adj
vetus,la,adj
vetus,la,inf
veteres,la,n
vetera,la,n
vetero,la,v
verus,la,adj
verus,la,inf
turpiloquium,la,n
sufflavus,la,adj
subniger,la,adj
submurmuro,la,v
submurmuro,la,inf
incontanter,la,adv
exoticus,la,adj
exoticus,la,inf
conspurcatus,la,adj
conspurco,la,v
conspurco,la,inf
cygnus,la,n
cygnus,la,inf
zodiacus,la,n
syllaba,la,n
symmetria,la,n
symphonia,la,n
pyra,la,n
lyra,la,n
hydra,la,n
hydrus,la,n
hymnus,la,n
hymnus,la,inf
dynastes,la,n
vermis,la,n
picus,la,n
lupa,la,n
acte,la,n
argyranche,la,n
campe,la,n
harpe,la,n
hecatombe,la,n
amphibius,la,adj
analphabetismus,la,n
anaphysema,la,n
anthropophagus,la,n
anthropophagus,la,inf
obses,la,n
revenio,la,v
intervenio,la,v
interventus,la,n
numquam,la,adv
lacerta,la,n
lactatio,la,n
lanterna,la,n
Latinus,la,adj
Latinus,la,adj
Latinus,la,inf
latus,la,adj
latus,la,n
legislatio,la,n
legislatio,la,inf
lento,la,v
lento,la,inf
leo,la,n
lex,la,n
lex,la,inf
liber,la,adj
liber,la,inf
liber,la,n
liber,la,inf
liberatio,la,n
liberator,la,n
libra,la,n
librarium,la,n
librarius,la,adj
librarius,la,inf
surgo,la,v
quotidie,la,adv
quotannis,la,adv
quinquiplico,la,v
multiplico,la,v
pseudothyrum,la,n
pseudopropheta,la,n
pseudoprophetia,la,n
psychomantium,la,n
psittacus,la,n
pugio,la,n
pugiunculus,la,n
zona,la,n
zotheca,la,n
machina,la,n
magicus,la,adj
libido,la,n
libido,la,inf
pugno,la,v
pugno,la,inf
kadamitas,la,n
animalis,la,adj
moecha,la,n
epulae,la,n
nymphe,la,n
nymphe,la,inf
femur,la,n
rhino,la,n
vinculum,la,n
hodie,la,adv
cornu,la,n
cornu,la,inf
patior,la,v
patior,la,inf
polliceor,la,v
puella,la,n
puella,la,inf
pugna,la,n
passer,la,n
passer,la,inf
passerculus,la,n
canis,la,n
canis,la,inf
fuga,la,n
vallum,la,n
arma,la,n
arma,la,n
polaris,la,adj
polaris,la,inf
scilicet,la,adv
philosophus,la,adj
philosophus,la,inf
proscribo,la,v
proscribo,la,inf
formica,la,n
formica,la,inf
simia,la,n
ursae,la,n
apis,la,n
apis,la,inf
apicula,la,n
Londinium,la,inf
Athenae,la,inf
abominabilis,la,adj
abominabilis,la,inf
fenestra,la,n
fenestra,la,inf
meridies,la,n
meridies,la,inf
voces,la,n
vos,la,p
vos,la,inf
vos,la,p
vulneras,la,v
vulnerat,la,v
vulneramus,la,v
vulneratis,la,v
vulnerare,la,v
aries,la,n
gemini,la,n
gemini,la,adj
geminus,la,adj
geminus,la,inf
cancer,la,n
cancer,la,inf
scorpius,la,n
piscis,la,n
piscis,la,inf
regulus,la,n
rego,la,v
rego,la,n
sacrifico,la,v
nos,la,p
nos,la,p
rana,la,n
rana,la,inf
jam,la,adv
calx,la,n
calx,la,n
ambulo,la,v
ambulo,la,inf
volantes,la,n
vespertilio,la,n
ter,la,adv
sumus,la,v
odi,la,v
odi,la,inf
odi,la,adj
odisti,la,v
odit,la,v
odimus,la,v
odistis,la,v
oderunt,la,v
odero,la,v
oderis,la,v
abruptus,la,adj
abrupta,la,adj
abruptum,la,adj
abrupti,la,adj
corda,la,n
cordipugus,la,adj
cordipugus,la,inf
cordipuga,la,adj
cordipugum,la,adj
securis,la,n
secures,la,n
vermes,la,n
camelus,la,n
pello,la,v
pello,la,inf
plumae,la,n
vincere,la,v
vincere,la,inf
luna,la,n
luna,la,inf
lavare,la,v
ren,la,n
mos,la,n
mos,la,n
mos,la,n
bos,la,n
bos,la,inf
reus,la,n
reus,la,inf
pagina,la,n
cuniculus,la,n
landica,la,n
dea,la,n
dea,la,inf
deam,la,n
deae,la,n
deabus,la,n
iudex,la,n
labium,la,n
umquam,la,adv
alius,la,adj
alius,la,inf
maior,la,adj
rhetoricus,la,adj
mundus,la,n
mundus,la,inf
poesis,la,n
historia,la,n
natura,la,n
exercitium,la,n
exercitium,la,inf
nymphen,la,n
nymphes,la,n
nymphae,la,n
nympha,la,n
nympham,la,n
nymphas,la,n
nympharum,la,n
nymphis,la,n
cleptae,la,n
clepta,la,n
clepta,la,inf
cleptam,la,n
cleptas,la,n
cleptarum,la,n
cleptis,la,n
illumino,la,v
illumino,la,inf
carpere,la,v
diem,la,n
alma,la,adj
manu,la,n
acumen,la,n
suis,la,n
essentia,la,n
essentia,la,inf
magnifico,la,v
Thebae,la,inf
aenigma,la,n
aenigma,la,inf
pestis,la,n
pestis,la,inf
crus,la,n
crus,la,inf
ominosus,la,adj
omen,la,n
venenum,la,n
venenum,la,inf
toxicum,la,n
cadaver,la,n
agenda,la,n
ago,la,v
ago,la,n
alibi,la,adv
fio,la,v
fieri,la,v
pugnus,la,n
cursor,la,n
abyssus,la,n
chrysos,la,n
thronus,la,n
thronus,la,inf
matrices,la,n
materia,la,n
vela,la,n
amat,la,v
mulus,la,n
mulus,la,inf
absentia,la,n
urso,la,n
ovi,la,n
numero,la,n
numero,la,v
numero,la,inf
anus,la,n
anus,la,inf
anus,la,n
anus,la,inf
septum,la,n
septum,la,inf
ibi,la,adv
plethora,la,n
baca,la,n
sapere,la,v
ane,la,n
vera,la,adj
volare,la,v
vipera,la,n
vipera,la,inf
uni-,la,p
cadere,la,v
caro,la,n
caro,la,inf
fiat,la,v
dos,la,n
coma,la,n
radians,la,inf
stare,la,v
re-,la,p
mucus,la,n
pane,la,n
ani,la,n
memoria,la,n
atomus,la,adj
atomus,la,n
australis,la,adj
australis,la,inf
florem,la,n
sedem,la,n
de-,la,p
acerbitas,la,n
acerbitas,la,inf
proprietor,la,n
toga,la,n
casi,la,n
principio,la,n
legato,la,n
Italia,la,inf
astrum,la,n
albus,la,adj
albus,la,inf
infans,la,adj
infans,la,n
generatio,la,n
cyclops,la,n
cupido,la,n
cupido,la,inf
psyche,la,n
psyche,la,inf
togatus,la,adj
admiratio,la,n
facetus,la,adj
facetus,la,inf
faba,la,n
epistola,la,n
epistola,la,inf
statua,la,n
exemplum,la,n
flumen,la,n
flumen,la,inf
anxius,la,adj
anxietas,la,n
pax,la,n
pax,la,intj
aer,la,n
testata,la,adj
colo,la,v
filialis,la,adj
colere,la,v
melior,la,adj
melior,la,inf
bonus,la,adj
bonus,la,inf
bonus,la,n
bonus,la,inf
draco,la,n
episcopus,la,n
cetus,la,n
circumcisio,la,n
circumcisio,la,inf
dens,la,n
dens,la,inf
nox,la,n
nox,la,inf
noctis,la,n
colonus,la,n
colonus,la,inf
angelus,la,n
nomen,la,n
nomen,la,inf
frango,la,v
frango,la,inf
amare,la,v
amicus,la,n
amicus,la,inf
amicus,la,adj
amicus,la,inf
iacere,la,v
iacere,la,inf
iacere,la,v
hic,la,p
hic,la,adv
pontifex,la,n
fractio,la,n
-io,la,s
masculinus,la,adj
radii,la,n
fortis,la,adj
manus,la,n
manus,la,inf
abbatissa,la,n
abbreviatio,la,n
abbreviatio,la,inf
sequor,la,v
sequor,la,inf
ferrum,la,n
ferrum,la,inf
administratio,la,n
tenor,la,n
altus,la,adj
altus,la,inf
Graecus,la,adj
Graecus,la,inf
semper,la,adv
populus,la,n
populus,la,inf
populus,la,n
populus,la,inf
tenere,la,adv
tenere,la,v
filius,la,n
clavis,la,n
clavis,la,inf
clarus,la,adj
senior,la,adj
junior,la,adj
agere,la,v
gratias ago,la,v
sanctus,la,adj
sanctus,la,n
agnus,la,n
Agnus Dei,la,n
dei,la,n
simplex,la,adj
agricultura,la,n
ala,la,n
ala,la,inf
vale,la,v
vale,la,intj
magus,la,adj
magus,la,n
arcanus,la,adj
arcanus,la,inf
arcanum,la,n
stella,la,n
mandragoras,la,n
elephantus,la,n
elephans,la,n
elephans,la,inf
achaemenis,la,n
catanance,la,n
Amazon,la,n
Alpes,la,n
alpinus,la,adj
alpinus,la,inf
diabolus,la,n
zonarius,la,adj
zonarius,la,n
sanguis,la,n
sanguis,la,inf
anima,la,n
anima,la,inf
dominus,la,n
placenta,la,n
placenta,la,inf
relativus,la,adj
senex,la,adj
senex,la,n
senex,la,inf
fractus,la,adj
-ulum,la,s
testiculus,la,n
testiculus,la,inf
contratenor altus,la,n
regere,la,v
vocare,la,v
vetare,la,v
alba,la,adj
alba,la,n
albo,la,adj
novus,la,adj
novus,la,inf
frustra,la,adv
liniger,la,adj
liniger,la,inf
idoneus,la,adj
idoneus,la,inf
tempestas,la,n
tempestas,la,inf
hiems,la,n
hiems,la,inf
aestas,la,n
aestas,la,inf
terra,la,n
terra,la,inf
album,la,adj
canere,la,v
cantare,la,v
serpere,la,v
catapulta,la,n
destruo,la,v
destruo,la,inf
demolior,la,v
demolior,la,inf
assultus,la,n
genu,la,n
genu,la,inf
abusivus,la,adj
abusivus,la,inf
ineffabilis,la,adj
templum,la,n
templum,la,inf
cantor,la,n
-or,la,s
ut,la,conj
ut,la,conj
-alis,la,s
dorsum,la,n
dorsum,la,inf
dormire,la,v
videre,la,v
monstrum,la,n
infelix,la,adj
infelicitas,la,n
-itas,la,s
pirata,la,n
mori,la,v
nunc,la,adv
sext-,la,p
necromantia,la,n
necromantia,la,inf
gnarus,la,adj
gnarus,la,inf
manere,la,v
docere,la,v
-icus,la,s
bene,la,adv
unicus,la,adj
io,la,intj
io,la,adv
ego,la,p
ego,la,inf
amuletum,la,n
novenus,la,adj
solus,la,adj
calix,la,n
calix,la,inf
ergo,la,conj
ergo,la,adv
-udo,la,s
-ulus,la,s
gero,la,v
gero,la,inf
strategematicus,la,adj
strategematicus,la,inf
strategema,la,n
strategema,la,inf
machinor,la,v
machinor,la,inf
machinalis,la,adj
machinalis,la,inf
machinarius,la,adj
machinarius,la,inf
machinarius,la,n
machinarius,la,inf
machinatio,la,n
machinatio,la,inf
condemno,la,v
condemno,la,inf
pernecare,la,v
pernegare,la,v
pernecessarius,la,adj
spirare,la,v
monachus,la,n
fons,la,n
basiliscus,la,n
ire,la,v
ire,la,inf
palus,la,n
palus,la,n
silva,la,n
silva,la,inf
catoblepas,la,n
dorcas,la,n
corvus,la,n
corvus,la,inf
in cruce corvos pascere,la,v
crocio,la,v
crocio,la,inf
cornipes,la,adj
cornipes,la,inf
cornipes,la,n
cornipes,la,inf
abhorreo,la,v
lilium,la,n
fax,la,n
fax,la,n
astrapoplectus,la,adj
astrangulo,la,v
cynocephalus,la,n
sphingion,la,n
centiceps,la,adj
nudus,la,adj
faux,la,n
virus,la,n
virus,la,inf
venenifer,la,adj
virulentus,la,adj
venenosus,la,adj
illecebrosus,la,adj
illecebra,la,n
illicio,la,v
illicio,la,inf
ludificatorius,la,adj
crebra,la,adv
oculus,la,n
oculus,la,inf
torrere,la,v
phoeniceus,la,adj
incola,la,n
fumus,la,n
praeficere,la,v
urniger,la,adj
turriger,la,adj
tridentiger,la,n
tricorniger,la,adj
thyrsiger,la,adj
thyrsus,la,n
peltifer,la,adj
frigidulus,la,adj
frigesco,la,v
frigesco,la,inf
vesperascere,la,v
grandesco,la,v
siccescere,la,v
abaci,la,n
vociferari,la,v
koppa,la,n
catastropha,la,n
cataphractus,la,adj
tribas,la,n
icas,la,n
dyodecas,la,n
duodecas,la,n
decas,la,n
angelicus,la,adj
trias,la,n
palmatias,la,n
galaxias,la,n
chilias,la,n
aparctias,la,n
semimas,la,n
monas,la,n
flere,la,v
portare,la,v
portabilis,la,adj
tropaeum,la,n
triumphatorius,la,n
phantasticus,la,adj
hierographicus,la,adj
hierographicus,la,inf
cosmographia,la,n
cosmographus,la,n
cosmographus,la,inf
prognosis,la,n
syzygia,la,n
cinyphes,la,n
hieroglyphicus,la,adj
hieroglyphicus,la,inf
gryps,la,n
sanguineus,la,adj
sepulcrum,la,n
sepulcretum,la,n
rancor,la,n
rancidulus,la,adj
rancidus,la,adj
hircus,la,n
hirpus,la,n
hirrio,la,v
hirritus,la,n
hirudo,la,n
hirudo,la,inf
sanguisuga,la,n
psoleos,la,n
psittacinus,la,adj
canatim,la,adv
liberi,la,n
coriandrum,la,n
philosophe,la,adj
philosophe,la,adv
epistrophe,la,n
epistrophe,la,inf
acalephe,la,n
acalephe,la,inf
tessaracoste,la,n
annus,la,n
annus,la,inf
delphinus,la,n
aperio,la,v
incursio,la,n
spelunca,la,n
mel,la,n
imperator,la,n
imperator,la,inf
iracundus,la,adj
folium,la,n
undicola,la,adj
silvicola,la,adj
silvifragus,la,adj
ossifragus,la,adj
saxifragus,la,adj
-fragus,la,s
saxum,la,n
saxum,la,inf
saxigenus,la,adj
-genus,la,s
aquigenus,la,adj
caeligenus,la,adj
caeligenus,la,inf
caelum,la,n
caelum,la,inf
caelum,la,n
caelum,la,inf
quadrupes,la,adj
quadrupes,la,n
hippocentaurus,la,n
semihomo,la,n
semifer,la,adj
acervatim,la,adv
quadrupedatim,la,adv
phago,la,n
phago,la,inf
phagedaenicus,la,adj
ignivagus,la,adj
omnivagus,la,adj
noctivagus,la,adj
draconigena,la,n
famulus,la,adj
famulus,la,n
filius fratris,la,n
filius sororis,la,n
italicus,la,adj
italicus,la,n
cinis,la,n
cinis,la,inf
cinericius,la,adj
cinericius,la,inf
verminosus,la,adj
fetus,la,adj
fetus,la,inf
fetus,la,n
fetus,la,inf
volucripes,la,adj
olim,la,adv
murex,la,n
hippocampus,la,n
hippodromos,la,n
strongyla,la,n
steptos,la,adj
balaena,la,n
dracaena,la,n
dracaena,la,inf
jus,la,n
tumor,la,n
lis,la,n
moneo,la,v
moneo,la,inf
facile,la,adv
argentum,la,n
argentum,la,inf
ululare,la,v
exululo,la,v
exululo,la,inf
iocus,la,n
ioculator,la,n
idiota,la,n
nauta,la,n
nauta,la,inf
-cida,la,s
sophistes,la,n
haut,la,adv
filia,la,n
mythos,la,n
versipellis,la,adj
versipellis,la,n
armiger,la,adj
armiger,la,n
armiger,la,inf
hydrargyrus,la,n
eques,la,n
equitare,la,v
bellum,la,n
bellum,la,inf
bellum,la,adj
porcus,la,n
quaque,la,adv
undique,la,adv
status quo,la,n
duellum,la,n
duellum,la,inf
chirurgus,la,n
chirurgus,la,inf
hora,la,n
hora,la,inf
vagina,la,n
astrologus,la,n
astrologia,la,n
astronomus,la,n
astronomia,la,n
baptizo,la,v
baptizo,la,inf
clavus,la,n
cymitharra,la,n
clavarium,la,n
odium,la,n
odor,la,n
odor,la,inf
onager,la,n
-osus,la,s
par,la,adj
par,la,inf
quo warranto,la,n
-aris,la,s
posse,la,v
posse,la,inf
per se,la,adv
astute,la,adv
ligare,la,v
ave,la,n
ave,la,intj
avena,la,n
culo,la,n
piper,la,n
piper,la,n
-anus,la,s
Aegyptus,la,inf
lapis philosophi,la,n
lapis,la,n
avere,la,v
caecus,la,adj
carnifex,la,n
carnifex,la,inf
amarulentia,la,n
-a,la,s
fur,la,n
piscosus,la,adj
leoninus,la,adj
leoninus,la,inf
caninus,la,adj
caninus,la,inf
bovinus,la,adj
bovinus,la,inf
bombus,la,n
bombus,la,inf
bombio,la,v
bombio,la,inf
frigo,la,v
frigo,la,inf
pes,la,n
pes,la,inf
con-,la,p
elephas,la,n
elephas,la,inf
elephantinus,la,adj
elephantinus,la,inf
lupari,la,v
lupinus,la,adj
lupinus,la,inf
lupinus,la,n
lupinus,la,inf
tigrinus,la,adj
-inus,la,s
bubastius,la,adj
caverna,la,n
caverna,la,inf
guberno,la,v
guberno,la,inf
cavernatim,la,adv
undatim,la,adv
sagus,la,adj
saga,la,n
transfuga,la,n
auriga,la,n
auriga,la,inf
andabata,la,n
celtae,la,n
Celtice,la,adv
Anglice,la,adv
tyrannicidium,la,n
pelagus,la,n
ornus,la,n
merda,la,n
irrumator,la,n
drapeta,la,n
sidus,la,n
amethystizon,la,adj
struix,la,n
struthius,la,adj
visum,la,n
visum,la,inf
visum,la,v
hexas,la,n
hydrophobia,la,n
hydrophobus,la,adj
hydrophobus,la,inf
hydrophobus,la,n
hydrophobicus,la,adj
hydrophobicus,la,inf
dialectos,la,n
Dialis,la,adj
Dialis,la,inf
topazos,la,n
exos,la,adj
amethystos,la,n
amethystus,la,n
amethystus,la,inf
triste,la,adj
triste,la,adv
reis,la,n
Mercurius,la,n
fidelitas,la,n
navita,la,n
pre-,la,p
cicada,la,n
-ivus,la,s
halcyon,la,n
audeo,la,v
audeo,la,inf
scelestus,la,adj
inops,la,adj
discere,la,v
munus,la,n
sacerdos,la,n
disco,la,v
disco,la,inf
lacus,la,n
clava,la,n
lacrima,la,n
lacrima,la,inf
horrendus,la,adj
archangelus,la,n
archangelus,la,inf
seraphim,la,n
chorus,la,n
e-,la,p
summa cum laude,la,adv
seraphin,la,n
sapphiratus,la,adj
sapphirus,la,n
defendere,la,v
grus,la,n
grus,la,inf
cruor,la,n
cruor,la,inf
cruentus,la,adj
cruentus,la,inf
levir,la,n
auris,la,n
auris,la,inf
costa,la,n
nepos,la,n
socer,la,n
socer,la,inf
socrus,la,n
flagrare,la,v
flamma,la,n
pronuntiatio,la,n
pronuntiatio,la,inf
mater lectionis,la,n
creator,la,n
patruus,la,n
avunculus,la,n
pedis,la,n
pedis,la,n
tam,la,adv
tam,la,adj
tot,la,num
tot,la,adj
sanus,la,adj
frater uterinus,la,n
frater uterinus,la,inf
frater consanguineus,la,n
frater consanguineus,la,inf
petra,la,n
catena,la,n
catena,la,inf
-ium,la,s
scire,la,v
vesci,la,n
ulcisci,la,v
fruor,la,v
fruor,la,inf
solum,la,n
solum,la,adv
scopus,la,n
scopus,la,inf
amita,la,n
matertera,la,n
concatenare,la,v
alatus,la,adj
vanga,la,n
patella,la,n
potestas,la,n
-ar,la,inf
-ar,la,s
acinus,la,n
consobrinus,la,n
consobrinus,la,inf
consobrina,la,n
consobrina,la,inf
patruelis,la,n
debilis,la,adj
aurora,la,n
late,la,adv
late,la,adv
later,la,n
pala,la,n
dividere,la,v
divisa,la,adj
lei,la,n
res,la,n
res,la,inf
malle,la,v
malle,la,inf
flavor,la,n
flavus,la,adj
lituus,la,n
baculum,la,n
baculum,la,inf
Sicilia,la,inf
gloria,la,n
gloria,la,inf
conversatio,la,n
conversatio,la,inf
lego,la,v
lego,la,inf
lego,la,v
lego,la,inf
chirurgia,la,adj
chirurgia,la,n
chirurgius,la,adj
pastor,la,n
pastor,la,inf
dignus,la,adj
dignus,la,inf
canacheni,la,n
dryophonon,la,n
possum,la,v
plumbum,la,n
plumbum,la,inf
prior,la,adj
prior,la,inf
superior,la,adj
opera,la,n
circa,la,adv
virago,la,n
virago,la,inf
virile,la,adj
cena,la,n
cena,la,inf
semen,la,n
semen,la,inf
verbatim,la,adv
novus homo,la,n
pilum,la,n
-abilis,la,s
quid,la,conj
quid,la,p
femina,la,n
femina,la,inf
lepus,la,n
mors,la,n
mors,la,inf
amo,la,v
amo,la,inf
spectare,la,v
paro,la,v
paro,la,inf
paro,la,v
sedeo,la,v
sedeo,la,inf
emo,la,v
emo,la,inf
habito,la,v
habito,la,inf
tempus,la,n
tempus,la,inf
tempus,la,n
pila,la,n
stet,la,v
aloe,la,n
anas,la,n
atrium,la,n
atrium,la,inf
canto,la,v
canto,la,inf
coleus,la,n
corona,la,n
crux,la,n
cur,la,adv
curia,la,n
elate,la,adv
farina,la,n
gypsum,la,n
lac,la,n
lac,la,n
lacuna,la,n
lar,la,n
lar,la,n
lea,la,n
lien,la,n
macer,la,adj
medico,la,n
penna,la,n
pica,la,n
quod,la,p
quod,la,conj
radix,la,n
ream,la,n
ream,la,n
scutum,la,n
servo,la,v
servo,la,inf
servo,la,n
situs,la,n
spica,la,n
umbra,la,n
vis,la,v
vis,la,n
vis,la,inf
arbiter,la,n
arbiter,la,inf
ballista,la,n
caper,la,n
caper,la,inf
clamor,la,n
clamor,la,inf
colossus,la,n
crater,la,n
diverse,la,adv
ree,la,n
serve,la,n
clam,la,adv
manet,la,v
funda,la,n
cuppa,la,n
colonia,la,n
fortunate,la,adv
colloquium,la,n
colloquium,la,inf
